"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","SURFACE","Fresh surface water","PUBLIC","Public water supply","2019","2019","M3","Cubic metres","6","Millions",,,290.116,,
"BEL","Belgium","SURFACE","Fresh surface water","PUBLIC","Public water supply","2020","2020","M3","Cubic metres","6","Millions",,,284.4727,,
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","1995","1995","M3","Cubic metres","6","Millions",,,3.3,,
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2000","2000","M3","Cubic metres","6","Millions",,,3.26276,,
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2005","2005","M3","Cubic metres","6","Millions",,,3.40649,,
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,3.5755,,
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,5.34023,"E","Estimated value"
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2016","2016","M3","Cubic metres","6","Millions",,,4.66055,,
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2017","2017","M3","Cubic metres","6","Millions",,,5.52994,,
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2018","2018","M3","Cubic metres","6","Millions",,,8.17055,,
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2019","2019","M3","Cubic metres","6","Millions",,,7.08552,,
"BEL","Belgium","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2020","2020","M3","Cubic metres","6","Millions",,,8.27102,,
"BEL","Belgium","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","1995","1995","M3","Cubic metres","6","Millions",,,1478.3,,
"BEL","Belgium","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2000","2000","M3","Cubic metres","6","Millions",,,1437.407,,
"BEL","Belgium","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2005","2005","M3","Cubic metres","6","Millions",,,1173.123,,
"BEL","Belgium","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,1093,,
"BEL","Belgium","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2015","2015","M3","Cubic metres","6","Millions",,,901.0931,,
"BEL","Belgium","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2016","2016","M3","Cubic metres","6","Millions",,,906.6719,,
"BEL","Belgium","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2017","2017","M3","Cubic metres","6","Millions",,,982.9685,,
"BEL","Belgium","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2018","2018","M3","Cubic metres","6","Millions",,,965.7602,,
"BEL","Belgium","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2019","2019","M3","Cubic metres","6","Millions",,,924.166,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","1995","1995","M3","Cubic metres","6","Millions",,,715.8,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2000","2000","M3","Cubic metres","6","Millions",,,664.695,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2005","2005","M3","Cubic metres","6","Millions",,,619.9638,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,615.5911,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,622.5239,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2016","2016","M3","Cubic metres","6","Millions",,,617.9716,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2017","2017","M3","Cubic metres","6","Millions",,,611.834,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2018","2018","M3","Cubic metres","6","Millions",,,627.9822,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2019","2019","M3","Cubic metres","6","Millions",,,611.3201,,
"BEL","Belgium","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2020","2020","M3","Cubic metres","6","Millions",,,633.5922,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","1990","1990","M3","Cubic metres","6","Millions",,,510,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","1995","1995","M3","Cubic metres","6","Millions",,,512,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","2000","2000","M3","Cubic metres","6","Millions",,,478.9897,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","2005","2005","M3","Cubic metres","6","Millions",,,456.6111,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,452.1605,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,466.5324,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","2016","2016","M3","Cubic metres","6","Millions",,,466.4598,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","2017","2017","M3","Cubic metres","6","Millions",,,456.7717,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","2018","2018","M3","Cubic metres","6","Millions",,,464.2274,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","2019","2019","M3","Cubic metres","6","Millions",,,453.0273,,
"BEL","Belgium","GROUND","Fresh ground water","PUBLIC","Public water supply","2020","2020","M3","Cubic metres","6","Millions",,,472.9878,,
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","1995","1995","M3","Cubic metres","6","Millions",,,9.2,,
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2000","2000","M3","Cubic metres","6","Millions",,,32.00193,"E","Estimated value"
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2005","2005","M3","Cubic metres","6","Millions",,,29.9502,"E","Estimated value"
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,37.69403,"E","Estimated value"
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,40.86235,"E","Estimated value"
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2016","2016","M3","Cubic metres","6","Millions",,,36.21114,,
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2017","2017","M3","Cubic metres","6","Millions",,,40.19028,,
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2018","2018","M3","Cubic metres","6","Millions",,,46.28481,,
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2019","2019","M3","Cubic metres","6","Millions",,,44.12326,,
"BEL","Belgium","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2020","2020","M3","Cubic metres","6","Millions",,,47.93567,,
"BEL","Belgium","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","1995","1995","M3","Cubic metres","6","Millions",,,96.9,,
"BEL","Belgium","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2000","2000","M3","Cubic metres","6","Millions",,,90.14987,,
"BEL","Belgium","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2005","2005","M3","Cubic metres","6","Millions",,,80.41015,,
"BEL","Belgium","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,65.11645,,
"BEL","Belgium","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2015","2015","M3","Cubic metres","6","Millions",,,52.91722,,
"BEL","Belgium","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2016","2016","M3","Cubic metres","6","Millions",,,50.29102,,
"BEL","Belgium","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2017","2017","M3","Cubic metres","6","Millions",,,58.80508,,
"BEL","Belgium","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2018","2018","M3","Cubic metres","6","Millions",,,57.14381,,
"BEL","Belgium","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2019","2019","M3","Cubic metres","6","Millions",,,56.74124,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","1995","1995","M3","Cubic metres","6","Millions",,,47250,"E","Estimated value"
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,30812,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","1980","1980","M3","Cubic metres","6","Millions",,,4263,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","1990","1990","M3","Cubic metres","6","Millions",,,5102,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","1995","1995","M3","Cubic metres","6","Millions",,,5200.99023,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2005","2005","M3","Cubic metres","6","Millions",,,5706.2002,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,5020.7998,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2017","2017","M3","Cubic metres","6","Millions",,,4888.3999,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2019","2019","M3","Cubic metres","6","Millions",,,4866,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","1980","1980","M3","Cubic metres","6","Millions",,,3472,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","1990","1990","M3","Cubic metres","6","Millions",,,3991,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","1995","1995","M3","Cubic metres","6","Millions",,,4104.49023,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2005","2005","M3","Cubic metres","6","Millions",,,1829,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,2639.514,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","1980","1980","M3","Cubic metres","6","Millions",,,2765,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","1990","1990","M3","Cubic metres","6","Millions",,,3193,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","1995","1995","M3","Cubic metres","6","Millions",,,3846.1499,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2005","2005","M3","Cubic metres","6","Millions",,,1507,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2010","2010","M3","Cubic metres","6","Millions",,,838.15,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2015","2015","M3","Cubic metres","6","Millions",,,2379.09,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2016","2016","M3","Cubic metres","6","Millions",,,2054.08,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2018","2018","M3","Cubic metres","6","Millions",,,2951,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2020","2020","M3","Cubic metres","6","Millions",,,1781,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","1980","1980","M3","Cubic metres","6","Millions",,,9686,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","1990","1990","M3","Cubic metres","6","Millions",,,7124,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","1995","1995","M3","Cubic metres","6","Millions",,,5149.8501,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2005","2005","M3","Cubic metres","6","Millions",,,4888.8999,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2015","2015","M3","Cubic metres","6","Millions",,,2943,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2017","2017","M3","Cubic metres","6","Millions",,,2945.5,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","1995","1995","M3CAP","Cubic metres per capita","0","Units",,,1612.501,,
"CAN","Canada","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2015","2015","M3CAP","Cubic metres per capita","0","Units",,,863.011,,
"CAN","Canada","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","1995","1995","M3","Cubic metres","6","Millions",,,45379,,
"CAN","Canada","SURFACE","Fresh surface water","PUBLIC","Public water supply","1980","1980","M3","Cubic metres","6","Millions",,,3922,,
"CAN","Canada","SURFACE","Fresh surface water","PUBLIC","Public water supply","1990","1990","M3","Cubic metres","6","Millions",,,4694,,
"CAN","Canada","SURFACE","Fresh surface water","PUBLIC","Public water supply","1995","1995","M3","Cubic metres","6","Millions",,,4677.98,,
"CAN","Canada","SURFACE","Fresh surface water","PUBLIC","Public water supply","2005","2005","M3","Cubic metres","6","Millions",,,5031.9,,
"CAN","Canada","SURFACE","Fresh surface water","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,4426.5,,
"CAN","Canada","SURFACE","Fresh surface water","PUBLIC","Public water supply","2017","2017","M3","Cubic metres","6","Millions",,,4291.1,,
"CAN","Canada","SURFACE","Fresh surface water","PUBLIC","Public water supply","2019","2019","M3","Cubic metres","6","Millions",,,4280,,
"CAN","Canada","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","1980","1980","M3","Cubic metres","6","Millions",,,3212,,
"CAN","Canada","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","1990","1990","M3","Cubic metres","6","Millions",,,3672,,
"CAN","Canada","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","1995","1995","M3","Cubic metres","6","Millions",,,3793.6,,
"CAN","Canada","SURFACE","Fresh surface water","IRRIG","Irrigation","1980","1980","M3","Cubic metres","6","Millions",,,2544,,
"CAN","Canada","SURFACE","Fresh surface water","IRRIG","Irrigation","1990","1990","M3","Cubic metres","6","Millions",,,2938,,
"CAN","Canada","SURFACE","Fresh surface water","IRRIG","Irrigation","1995","1995","M3","Cubic metres","6","Millions",,,3554.38,,
"CAN","Canada","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","1980","1980","M3","Cubic metres","6","Millions",,,9587,,
"CAN","Canada","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","1990","1990","M3","Cubic metres","6","Millions",,,6987,,
"CAN","Canada","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","1995","1995","M3","Cubic metres","6","Millions",,,4962.4,,
"CAN","Canada","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2005","2005","M3","Cubic metres","6","Millions",,,4689.8999,,
"CAN","Canada","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2015","2015","M3","Cubic metres","6","Millions",,,2817.3,,
"CAN","Canada","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2017","2017","M3","Cubic metres","6","Millions",,,2834.4,,
"CAN","Canada","GROUND","Fresh ground water","TOTAL","Total gross abstraction","1980","1980","M3","Cubic metres","6","Millions",,,861,,
"CAN","Canada","GROUND","Fresh ground water","TOTAL","Total gross abstraction","1990","1990","M3","Cubic metres","6","Millions",,,1037,,
"CAN","Canada","GROUND","Fresh ground water","TOTAL","Total gross abstraction","1995","1995","M3","Cubic metres","6","Millions",,,1871,,
"CAN","Canada","GROUND","Fresh ground water","PUBLIC","Public water supply","1980","1980","M3","Cubic metres","6","Millions",,,341,,
"CAN","Canada","GROUND","Fresh ground water","PUBLIC","Public water supply","1990","1990","M3","Cubic metres","6","Millions",,,408,,
